// Sample: , Map: , Thickness:(1.0):, Neighbors:(1.0):
//LACUNA_NUMBER, TRIANGLES, SCALE_X, SCALE_Y, SCALE_Z, POS_X, POS_Y, POS_Z , STD_X, STD_Y, STD_Z,PROJ_X, PROJ_Y, PROJ_Z, PCA1_X, PCA1_Y, PCA1_Z, PCA1_S, PCA2_X, PCA2_Y, PCA2_Z, PCA2_S, PCA3_X, PCA3_Y, PCA3_Z, PCA3_S,PROJ_PCA1, PROJ_PCA2, PROJ_PCA3,OBJ_RADIUS, OBJ_RADIUS_STD, VOLUME, VOLUME_BOX, Mask_Grad_X,Mask_Grad_Y,Mask_Grad_Z,Mask_Angle, Mask_Distance_Mean,Mask_Distance_COV, Mask_Distance_STD, SHAPET_XX, SHAPET_XY, SHAPET_XZ, SHAPET_YX, SHAPET_YY, SHAPET_YZ, SHAPET_ZX, SHAPET_ZY, SHAPET_ZZ, Thickness, Thickness_STD, Neighbors, Neighbors_STD
310, 0 ,2.0,2.0,2.0,144.30074602487255,280.3133152524861,257.2786843524702,17.014050804562903,20.325247761049322,17.5135360026327,87.0,94.0,81.0,-0.2049698211747975,0.8939851394358553,0.39846950055860797,21.096477683078476,-0.7243221083968414,-0.41235719854129715,0.5525568062188065,16.96038842666783,0.6582893404082482,-0.17536279901686128,0.7320539823167731,16.63133844366485,103.27377769923561,87.85676113314359,90.1775682807629,30.563039436360253,8.672841809665737,263262.0,818208.0958916487, 0.0, 0.0,0.0,NaN, 326.6385368462434,326.6385368462434,0.0, 289.4779247802476, -27.567186814332683, -18.18271088727923, -27.567186814332683, 413.11569654804055, 57.491267254183654, -18.18271088727923, 57.491267254183654, 306.7239433155118, 251.5669751046486, 90.99819312026708, 4.0, 0.0
313, 0 ,2.0,2.0,2.0,291.84835209298905,124.60357904803944,358.3143713676157,18.75347065764862,17.323015173332102,19.128084618414707,90.0,83.0,87.0,0.1632285559328986,0.4153187656541307,0.8949115941944152,19.685830442459896,0.9704768326010291,-0.230850716871089,-0.06987606102792601,18.793112647735985,-0.1775701436411389,-0.879896737927601,0.44073866936273187,16.641818842068925,87.43559766596064,88.20061845746233,78.95287847681709,30.744906037901995,8.509635144518372,271860.0,608874.6341179628, 0.0, 0.0,5.6843418860808015E-14,26.50292338865143, 239.946501832604,239.946501832604,0.0, 351.69266170728775, -9.58187392991432, 10.983791614701397, -9.58187392991432, 300.0868546954942, 42.330004843150775, 10.983791614701397, 42.330004843150775, 365.88362116923327, 308.4187817258883, 78.65111310876912, 2.0, 0.0
315, 0 ,2.0,2.0,2.0,346.8563586548971,225.6594797798352,422.49404251356424,20.423031188533628,21.22831389626309,21.237625571556105,116.0,100.0,99.0,-0.6027806932255372,-0.6048309783249569,-0.5204180276787271,21.695449939035285,-0.024994867152602584,0.6662222103019586,-0.7453343029247992,21.48592324802518,0.7975153242982636,-0.43626534833613395,-0.4167035557210753,19.658097767751897,107.74261999458565,100.19964506311223,113.69656456310247,35.040417305994836,9.5366350850428,408058.0,1227442.220226586, 0.0, 0.0,0.0,NaN, 239.03371877604195,239.03371877604195,0.0, 417.10020292781724, 29.4642275064217, 27.830614294757584, 29.4642275064217, 450.6413108782766, -10.823718208331396, 27.830614294757584, -10.823718208331396, 451.0367399176137, 346.1029142915958, 88.29713734194912, 2.0, 0.0
316, 0 ,2.0,2.0,2.0,321.6182273218691,73.56003500200097,462.59200867285074,21.197421189447628,18.871378910537242,20.788384552375327,101.0,83.0,91.0,0.7934505266794196,-0.30551581840554554,0.5263994171882613,22.758154346263773,-0.3113589098711463,0.539394226411854,0.7823742696161531,20.41345864386799,0.5229645216991331,0.7846744249799072,-0.33285756086718177,17.40613846641686,111.55561020658331,98.81420683342026,80.69635589509662,33.730919360846926,9.992077783822522,334838.0,889538.4566432389, 0.0, 0.0,0.0,NaN, 140.20378085283093,140.20378085283093,0.0, 449.33066508284327, -71.21015418089956, 62.07681222760906, -71.21015418089956, 356.1289419850698, 13.426791289101049, 62.07681222760906, 13.426791289101049, 432.1569322974371, 270.49920558598484, 92.03335848531033, 2.0, 0.0
317, 0 ,2.0,2.0,2.0,219.6079970829422,319.54952403857345,305.51746355617274,17.135066895658948,17.775877138930802,18.59973760216468,91.0,85.0,84.0,0.4230551576435809,0.3215130638356492,0.8471444288751349,19.061696189446018,-0.18236481737901009,-0.8855874866741951,0.42717429326728346,17.757965019581704,-0.8875626214377699,0.33520762704493534,0.31601968261078006,16.638779438138503,94.41243259275194,81.96472711757951,86.7010415517255,29.864187396864615,7.97952853064019,257794.0,670935.0800902096, -2.8421709430404007E-14, 0.0,0.0,64.97237681638329, 314.2525258638293,314.2525258638293,0.0, 293.6105175187071, 17.98259734998515, 28.001449983834092, 17.98259734998515, 315.9818080583628, 8.996462457537273, 28.001449983834092, 8.996462457537273, 345.9502388693787, 288.21919051645887, 74.53367330468443, 1.0, 0.0
319, 0 ,2.0,2.0,2.0,282.2308212108386,16.267533991252495,432.476352781305,17.403428348174128,10.320213193989593,17.43293361225896,86.0,41.0,76.0,0.7014418945878659,0.041646682238068014,0.7115088350649951,18.624412432447258,-0.7124943164587885,0.01548652918826303,0.7015069610685447,16.13606050657123,-0.018196635153473563,0.9990123729325189,-0.04053592476839417,10.298160313533282,82.23777493818511,79.6766091513417,42.967216273653435,25.541079104141684,7.806828495946235,134667.0,281539.5502273552, 0.0, 0.0,0.0,NaN, 168.52080247420568,168.52080247420568,0.0, 302.8793182700308, 5.332130168608311, 43.05492102850666, 5.332130168608311, 106.50680036939688, 8.81239622175725, 43.05492102850666, 8.81239622175725, 303.9071743294282, 270.16622483607716, 82.29002138842648, 2.0, 0.0
321, 0 ,2.0,2.0,2.0,396.43561567700215,165.41459933776395,425.1737498292599,19.230060652373265,15.306162075193113,16.47419600521373,81.0,72.0,72.0,0.9343528647418372,0.050447481548427806,0.3527602241667046,19.638038881514365,-0.3281971120871249,0.5074664184183522,0.796721086576301,16.36127013187682,0.13882139520403153,0.8601935164735154,-0.4907094195657296,14.90400056173241,91.34661076761796,78.01433954130962,70.95848403686279,28.477470269159465,8.031603280383061,212311.0,505674.67399703996, 0.0, 0.0,0.0,NaN, 188.37994273195034,188.37994273195034,0.0, 369.7952326939545, 0.11950094741943601, 41.98410149870284, 0.11950094741943601, 234.27859747207995, 21.33114556018857, 41.98410149870284, 21.33114556018857, 271.3991340182, 267.0905652556862, 66.62219302549464, 2.0, 0.0
326, 0 ,2.0,2.0,2.0,145.37744737184906,270.7828439346984,108.41421210000637,19.816646483901312,19.576709190059674,19.258807988726645,103.0,98.0,97.0,0.741041665182945,0.5663396346965439,0.3607168815493283,20.490476268487036,0.22134072191198503,-0.7132220239770308,0.6650734014660251,19.194969286535848,-0.6339286515739518,0.4130057659233007,0.6538812598841923,18.935211699535905,102.43069198542605,95.2117765768555,92.8382080804308,32.66126383226869,8.949332411196755,330099.0,905414.665678404, 0.0, 0.0,0.0,NaN, 242.65039666030577,242.65039666030577,0.0, 392.6994778679182, 24.170162769218496, 17.8485522325084, 24.170162769218496, 383.2475427121669, 7.828221127494155, 17.8485522325084, 7.828221127494155, 370.9016851466413, 297.4514342666897, 89.06215799190569, 1.0, 0.0
327, 0 ,2.0,2.0,2.0,12.89584960563596,241.3372769737346,151.138548127728,8.65818757254697,21.230062404590996,17.41528327794758,36.0,92.0,84.0,0.004234101595922778,0.9999610891322165,0.007739031282195971,21.23041609041677,0.036667089050617,-0.007889145218361315,0.9992963954544608,17.423880826432885,-0.9993185663061752,0.0039473547136035635,0.03669906574472248,8.640003644063608,92.15411751344641,84.0638981387221,37.55395694879211,27.291407359224895,9.173382023454081,130590.0,290924.2835834825, 0.0, 0.0,0.0,NaN, 243.642027612231,243.642027612231,0.0, 74.96421204140678, 1.5260763007869709, 8.401052094993629, 1.5260763007869709, 450.71554970282807, 1.1055030838061126, 8.401052094993629, 1.1055030838061126, 303.2920916511606, 252.58348265563978, 78.59291834178171, 1.0, 0.0
329, 0 ,2.0,2.0,2.0,416.86778224572294,368.2942880663648,122.4727332214588,10.47625076136138,24.303971336171717,21.267353580123757,56.0,114.0,105.0,-0.04064906182643329,-0.9291428111916465,0.3674796459445279,24.831514693068662,0.04743310873540482,-0.3691634237144311,-0.9281532560882038,20.68667925353418,-0.9980469698207226,0.020297857086999816,-0.05907827882859878,10.401555678632814,113.63658922768133,99.71850554028345,60.04426275228644,31.994167827550996,11.362587999606678,189498.0,680401.822088702, 0.0, 0.0,0.0,NaN, 138.87754364859995,138.87754364859995,0.0, 109.75183001492489, 13.603153529339242, -21.671398479858333, 13.603153529339242, 590.6830227094565, -64.03469647996867, -21.671398479858333, -64.03469647996867, 452.3003283020028, 267.7221870415519, 117.17390573254069, 1.0, 0.0
331, 0 ,2.0,2.0,2.0,122.58510243203398,219.61806225076623,299.66194240097235,18.063904567057136,18.177748526479085,18.04371462359547,90.0,88.0,82.0,0.6482468134401386,-0.6694154323413912,0.36284851909287724,19.51380307376594,0.21319021040847005,-0.29790890319418417,-0.9304838631505817,17.81294404457737,-0.7309760618862277,-0.680538951376647,0.05040568031953842,16.8588653586311,89.7023814088479,88.57725989046105,82.01905638001534,30.267233861180355,8.136668944333964,266567.0,651689.8885736892, -1.4210854715202004E-14, 0.0,0.0,49.590450829228075, 321.77312048169506,321.77312048169506,0.0, 326.3046482077476, -44.00590677461834, 16.152076234727588, -44.00590677461834, 330.4305414919126, -14.28616190403709, 16.152076234727588, -14.28616190403709, 325.575637417753, 265.91414916324976, 83.96030231073249, 1.0, 0.0
334, 0 ,2.0,2.0,2.0,413.8045485413747,65.50652371801355,13.710789059226402,11.034493532101221,17.67738378078925,8.962628088175524,44.0,77.0,38.0,-0.1722347835818097,-0.9833695374168924,0.05761538167029179,17.876442548691692,-0.9469256218870471,0.14916848612386752,-0.28474660553085224,10.907436522685032,0.2714167385006983,-0.10360075109766197,-0.9568698126880393,8.720050309325583,77.82995745341819,53.244531170538664,42.01187828504199,21.39282605530754,7.544908247130495,69209.0,174098.04686244586, 0.0, 0.0,0.0,NaN, 69.35535192058695,69.35535192058695,0.0, 121.76004750998369, 35.18209692863093, 9.159543464060388, 35.18209692863093, 312.48989733331086, -15.621196972362634, 9.159543464060388, -15.621196972362634, 80.32870224695284, 127.93146845063504, 63.82065666975459, 0.0, 0.0
335, 0 ,2.0,2.0,2.0,62.38950515301707,171.28213096268325,14.328127868250597,18.2725931679091,21.05880286081994,9.872881898161694,84.0,100.0,39.0,-0.03963932970591813,0.9983600969109143,-0.041301821224922784,21.076093185026807,0.9980138774945776,0.04158317707277602,0.04731954894937661,18.283470519971665,-0.04895941042030451,0.03934407554593337,0.9980255607201314,9.815683256260826,101.32760226299546,85.11365067905083,42.6011318019471,28.042751134759108,9.404187619344224,152532.0,367407.5883684138, 0.0, 0.0,1.7763568394002505E-15,87.63290665146481, 182.8532580747881,182.8532580747881,0.0, 333.8876610799183, -3.891537282373189, 11.806239130749756, -3.891537282373189, 443.4731779308782, -13.875256698150983, 11.806239130749756, -13.875256698150983, 97.47379697504884, 291.39073112527205, 86.33510008734224, 0.0, 0.0
342, 0 ,2.0,2.0,2.0,158.0838721391178,419.24765228618406,301.3990962184408,18.060553612779284,7.651062350552058,17.616220520909824,82.0,30.0,74.0,0.7802107297781361,-0.0024645538823129362,0.62551190485332,18.833453884461182,0.6255167322435587,0.0033723756313578093,-0.7802034636977335,16.787500568726816,1.8660762960106853E-4,-0.9999912764903314,-0.004172783343330247,7.650778834230228,89.9767838884353,82.7962943316075,30.206563162225848,24.916788934901835,8.614360481598906,99139.0,225031.1711917803, 0.0, 0.0,0.0,NaN, 260.4554980146668,260.4554980146668,0.0, 326.1835968000749, -0.09847011528884399, 35.567299598984846, -0.09847011528884399, 58.53875509203519, -1.044065507572212, 35.567299598984846, -1.044065507572212, 310.33122544132436, 129.27732779229163, 70.55110079478479, 1.0, 0.0
343, 0 ,2.0,2.0,2.0,310.3508758047286,415.1051135239624,384.03524131967015,20.440331722405308,10.285479897079593,19.591738236028757,101.0,44.0,85.0,0.8442532972772792,-0.013367496798232417,0.5357776405056404,20.98680668026581,0.5357902231231777,0.04502629614132228,-0.8431497313415983,19.020446123396873,0.012853281373166919,-0.9988963623345238,-0.04517577307361789,10.257243263975731,106.09715936664975,92.54023606737107,45.69968465814691,28.721083678076756,9.084812441720576,176923.0,448691.2110386377, 0.0, 0.0,0.0,NaN, 174.50274496748517,174.50274496748517,0.0, 417.8071609219688, 2.4062601394926797, 35.73334325869181, 2.4062601394926797, 105.79109671322844, -12.141216138217889, 35.73334325869181, -12.141216138217889, 383.8362071090712, 276.06160872243856, 103.15527455387178, 2.0, 0.0
346, 0 ,2.0,2.0,2.0,113.57170321613607,209.52295972860344,83.27959710500686,17.86079379785132,19.839478289277885,17.362607000230398,91.0,93.0,77.0,-0.14251809038273935,-0.9243596444513776,0.35390371801293574,20.24306268427052,-0.9340064899805101,0.24393698493003402,0.2610107738342085,17.925647687800563,-0.32759803202697235,-0.2933496123961416,-0.898123340259615,16.821490536158993,98.29085773442168,92.79727793895204,88.2215536418384,30.73021280677038,8.35026925165763,276201.0,804679.7341250593, 0.0, 0.0,0.0,NaN, 252.455726254764,252.455726254764,0.0, 319.00795508936415, 7.9655542306323115, -15.749616333272252, 7.9655542306323115, 393.6048987907285, -39.04407140105002, -15.749616333272252, -39.04407140105002, 301.46012184444965, 299.368840083852, 75.48544164162568, 1.0, 0.0
349, 0 ,2.0,2.0,2.0,316.73564662755325,311.73813382326176,13.438829718088932,19.610873845436995,16.43838929970982,9.077267753415333,95.0,79.0,36.0,-0.9136151468997664,0.4039505456758743,-0.04616622145554335,20.312044786830697,0.4062063084557423,0.9117396320726654,-0.061051439612505046,15.605764591645903,-0.01742981141829318,0.07453053036282753,0.9970663978480863,9.004707308156538,94.02673742461116,82.1026802208271,40.10295964568603,25.657923980408636,8.881145344675394,115391.0,309588.7189270481, 0.0, 0.0,0.0,NaN, 167.12088367068841,167.12088367068841,0.0, 384.5863729816448, -62.173808753327414, 9.953021134409077, -62.173808753327414, 270.22064276881423, -15.224739211970753, 9.953021134409077, -15.224739211970753, 82.39678986719383, 175.06224922220972, 60.961249328266135, 1.0, 0.0
351, 0 ,2.0,2.0,2.0,87.23161438122399,81.5682484766313,84.95122414948494,20.11452790823613,20.21286647559712,19.231964079805312,87.0,95.0,90.0,-0.6015962329545447,-0.539299863979592,0.5892687241034396,22.495759228731682,0.6198505566589636,-0.7804785015034207,-0.08147758035526151,19.50370045030139,0.5038524187740638,0.31624194124525773,0.803818247300319,17.221182652950898,107.84453138339427,99.16014608354794,89.11777985148021,33.022255609331026,9.62046157782014,320835.0,953014.7978173764, 0.0, 0.0,0.0,NaN, 146.55867149915102,146.55867149915102,0.0, 404.59423297121015, 27.414155113068983, -78.4981110743797, 27.414155113068983, 408.55997116031796, -61.243805942585496, -78.4981110743797, -61.243805942585496, 369.86844236692184, 267.8358221515732, 86.71723759732383, 1.0, 0.0
352, 0 ,2.0,2.0,2.0,183.87859705314207,341.83620373763284,233.88393975996271,18.323292623967248,14.277619698116855,20.80088280355491,86.0,72.0,89.0,-0.1258140096927038,0.009265971299362352,-0.9920105728977506,20.84381631193238,0.9005918087646485,0.420440208305685,-0.11029245316834342,19.22411684470374,-0.416059165204978,0.9072729319315944,0.061242126295428134,12.970692168516416,89.7813822570032,90.30124082439605,68.50050012609,29.953020067013295,8.66526347550045,221049.0,555358.9148278398, 0.0, 0.0,0.0,NaN, 310.8738423996385,310.8738423996385,5.3947966093944364E-6, 335.7430525835325, 75.92140821041066, 13.229747284079082, 75.92140821041066, 203.85042424405444, -11.782981117811453, 13.229747284079082, -11.782981117811453, 432.6767254072264, 275.2405937145158, 76.69754555894058, 0.0, 0.0
354, 0 ,2.0,2.0,2.0,402.55064846204084,384.9140049140049,491.2793518489721,9.194754976616474,9.878560390456833,8.24942187108417,43.0,43.0,34.0,-0.05018184331911502,0.9435954965207521,0.32727560487584606,10.116049933120781,0.8742698469552705,-0.11691815901853417,0.47115005974373503,9.684027097296262,0.4828395357734327,0.30977037146485115,-0.8190899215938532,7.353066612269786,45.696514569952114,44.325764800553316,37.463893285089,15.220144549935775,4.3046063181309,32153.0,75884.35054770591, 0.0, 0.0,0.0,NaN, 57.999442357966885,57.999442357966885,NaN, 84.54351908001341, -6.34486539366334, 15.565486129255374, -6.34486539366334, 97.58595538790267, 12.717955023245354, 15.565486129255374, 12.717955023245354, 68.05296120712185, 129.10275868503717, 16.754797660738124, 0.0, 0.0
355, 0 ,2.0,2.0,2.0,223.71027628453555,423.92774096762093,317.41061382672837,9.546767817337274,4.944652210529661,8.33091563876358,42.0,22.0,38.0,-0.8920405462744478,-0.017784947573812764,0.45160531378869073,9.926008880499786,-0.44953547884663875,0.13817843191403162,-0.8825103819286789,7.923995301853089,0.0467067132274184,0.9902476541722156,0.13125572881179556,4.866123999847074,45.61693875432911,38.57776920361505,23.011072005447204,12.931907695478893,4.214294718816273,15998.0,40494.87841817123, 0.0, 0.0,0.0,NaN, 282.4430641620622,282.4430641620622,0.0, 91.14077575814672, -1.241962783790252, -14.636004807670458, -1.241962783790252, 24.449585483095863, -5.370441956263405, -14.636004807670458, -5.370441956263405, 69.40415538019558, 124.50150018752345, 29.705993035959924, 0.0, 0.0
360, 0 ,2.0,2.0,2.0,117.26522478360714,12.286875110404521,262.33039657304363,17.476663694848614,8.350951062371447,14.961476229918535,80.0,33.0,73.0,0.9905081498551535,-0.055325554927229195,-0.1258280097693485,17.53971216391754,-0.12230740844069588,0.06299183904679577,-0.9904912549104226,14.93264130039194,0.06272561606745625,0.9964793581331709,0.055627204706522514,8.269984856584198,79.53245666296331,72.32424295672536,36.09470188819488,23.25052419411189,7.644020750007718,90576.0,207621.2269429334, 0.0, 1.7763568394002505E-15,0.0,86.82845982781834, 272.49890695466394,272.49890695466394,0.0, 305.4337739028396, -14.301963000985406, -11.090610281688623, -14.301963000985406, 69.7383836461228, -7.979851445791075, -11.090610281688623, -7.979851445791075, 223.84577097841736, 168.5875507860802, 60.13991496905962, 1.0, 0.0
365, 0 ,2.0,2.0,2.0,36.799398720768345,422.0944694416981,468.254978713101,12.33078816779701,6.046512501717514,17.126104667093774,58.0,26.0,70.0,-0.03989422965555458,0.08216378152169042,0.9958200457142073,17.186893330971515,0.991643044651772,0.12562629676893014,0.02936163404664087,12.395178514347862,-0.12268872170641457,0.9886693818290224,-0.0864889068023486,5.734314132310504,70.52107542204368,58.92654748830762,28.308092392540686,20.63224440955083,7.498173241883519,49561.0,117636.07549494333, 0.0, 5.6843418860808015E-14,0.0,85.28704914531396, 55.06343613458564,55.06343613458564,0.0, 152.04833683908274, 14.183152381698564, -6.912713658609537, 14.183152381698564, 36.56031343342618, 21.923835065177446, -6.912713658609537, 21.923835065177446, 293.3034610682511, 88.15070317386655, 51.52758108349374, 2.0, 0.0
370, 0 ,2.0,2.0,2.0,58.45389567302655,418.863951200773,19.580328975705157,23.653372076045738,8.351812933167865,11.680800300204632,106.0,33.0,57.0,0.9985625553216066,-0.042354447790805994,0.0328469764501841,23.681625319930696,0.033634933289632726,0.018027258337798297,-0.9992715893186518,11.662251089556051,-0.04173145542854949,-0.998939997551984,-0.019425934177197606,8.297494032677388,106.94194690477099,58.15615009802406,35.673953759655205,25.648914832961523,10.383113857762423,85903.0,221868.1591862181, 0.0, 0.0,0.0,NaN, 63.030175156075714,63.030175156075714,0.0, 559.4820105678602, -20.766484538017792, 13.879263738266081, -20.766484538017792, 69.75277927063003, -1.8942609135994708, 13.879263738266081, -1.8942609135994708, 136.44109565326062, 108.10246440752942, 56.563617617232026, 4.0, 0.0
371, 0 ,2.0,2.0,2.0,272.95671438024004,200.35580812945483,12.751241697586961,23.152581174143226,14.748575878298226,8.233120577381372,102.0,65.0,33.0,-0.9998358296872972,-0.003921137471708729,0.0176900637206783,23.155859749924723,0.0036683877942082573,-0.9998910554331544,-0.014297559084123165,14.74943910994392,-0.017744199179027496,0.014230317835545738,-0.9997412872587559,8.222346689892436,101.94203773955337,65.25836342644308,34.41872534639458,26.92720891949972,9.811839771955794,119393.0,228972.99851296574, 0.0, 0.0,0.0,NaN, 256.12459998361294,256.12459998361294,0.0, 536.0420150252913, 1.2871174726577095, -8.295834621015166, 1.2871174726577095, 217.5204904379203, 2.111024108991408, -8.295834621015166, 2.111024108991408, 67.78427444170057, 198.6717814277219, 69.82999844319129, 0.0, 0.0
378, 0 ,2.0,2.0,2.0,189.7152297226175,83.67347615056237,327.97176468294964,17.266056275375096,17.69607160514358,16.63847250494228,90.0,83.0,79.0,0.5375437250897951,-0.7146889487082032,0.4475113967386199,20.549225199215318,0.7106093560974952,0.09823052026871307,-0.6966958503640175,16.370625173968918,-0.45396154753821405,-0.6925102681419981,-0.5606678534342845,14.06550361636077,91.77926419054273,75.42951010767814,64.24285404522635,28.627981149565837,8.27919755511821,205204.0,444744.60165413923, 0.0, 0.0,0.0,NaN, 274.59658503192554,274.59658503192554,0.0, 298.1166993044197, -81.32427120166125, 19.254532275261877, -81.32427120166125, 313.1509502543688, -76.58195200475384, 19.254532275261877, -76.58195200475384, 276.83876729772015, 261.1194859749323, 68.54899741146428, 1.0, 0.0
379, 0 ,2.0,2.0,2.0,320.4996470041473,148.5136710504376,424.72038825996106,18.027852727312247,19.7141528383759,18.109831494131676,82.0,89.0,80.0,0.17342132288389178,0.8921152654224382,0.4171994702410996,20.17844137840603,0.916406820185513,-0.30133653141027394,0.2634289937632191,18.010393593733387,0.3607264679596966,0.3366402353223368,-0.8697986935351446,17.608904536494787,91.72432882306691,89.76222133043387,86.41087291868104,31.109913863783895,8.590142736077565,281873.0,711453.5101152507, 0.0, 0.0,-5.6843418860808015E-14,65.34209583227724, 203.529194315334,203.529194315334,0.0, 325.0034739576596, 11.072784943111003, 10.477337945216048, 11.072784943111003, 388.6478221348445, 35.00294807888702, 10.477337945216048, 35.00294807888702, 327.96599674584354, 268.38689054999946, 100.4695550854692, 0.0, 0.0
381, 0 ,2.0,2.0,2.0,13.912291591006635,255.8850803922216,420.80411370464526,8.94760371256887,21.792537895070538,19.352402770676274,37.0,107.0,85.0,0.06930173362866573,0.9513710711842783,0.3001505532724182,22.074043186250144,-0.05110394774899018,0.3038645210750503,-0.9513436494539176,19.10200332166804,-0.9962859309658697,0.05059088599251411,0.06967715561044745,8.794310638946445,108.18688280917246,89.65340342088871,41.496691758364804,28.769393739716264,10.090183197198073,151445.0,402489.7856458762, -1.7763568394002505E-15, 0.0,0.0,86.02611789692897, 197.01050569093994,197.01050569093994,0.0, 80.05961219717625, 22.56171892667221, 22.506573623023094, 22.56171892667221, 474.91470790808546, 33.931657003635856, 22.506573623023094, 33.931657003635856, 374.5154929984788, 226.89104295288718, 106.6248610460912, 2.0, 0.0
382, 0 ,2.0,2.0,2.0,209.54231823074664,111.81206575985908,489.2777179763186,23.114545940229664,19.60075446316169,11.813362247225665,111.0,89.0,65.0,-0.9918800352724338,-0.10595570449502144,-0.07033764506235708,23.199612217359807,-0.10181583829757812,0.9929891934186286,-0.06004995275254323,19.57358073957747,-0.07620715648622423,0.05240086295839921,0.9957141250687861,11.691033621014391,109.52523585513003,90.16695741806933,69.82743270003402,30.81155932151389,10.424737373634153,204380.0,689584.8111736989, 0.0, 0.0,0.0,NaN, 238.24450680587958,238.24450680587958,0.0, 534.2822340229876, 17.284100417080854, 29.52093657511919, 17.284100417080854, 384.18957552515286, -11.70268545125904, 29.52093657511919, -11.70268545125904, 139.55552758417664, 239.91355807808984, 100.40222960819806, 0.0, 0.0
386, 0 ,2.0,2.0,2.0,96.75576218014136,295.2823373776316,314.1225497977851,21.01101605427281,19.11302512377137,15.538066113158058,92.0,92.0,74.0,-0.8582732953841136,0.511320504256037,0.04379831455485547,22.018819371405915,-0.5007889210583241,-0.8531234681547002,0.146255955875088,18.006488907748952,0.11214903912086752,0.10359387052836609,0.9882767340240377,15.464151262070919,99.72739076311527,76.18265611232073,72.99494901346378,31.07552685948757,9.083702656780057,264570.0,554578.9437727776, 0.0, 0.0,0.0,NaN, 256.20667923552685,256.20667923552685,0.0, 441.4627956329098, -71.46606540171686, -15.468201523856603, -71.46606540171686, 365.3077293819155, -5.115323826567383, -15.468201523856603, -5.115323826567383, 241.43149853687078, 285.43320482292023, 59.169101785467895, 0.0, 0.0
398, 0 ,2.0,2.0,2.0,421.3334398772614,421.8851882631209,486.00997251166655,6.236330843294294,5.846585394032045,11.089606854549457,23.0,22.0,45.0,-0.1271957845740679,-0.17589658847614403,0.9761565563725121,11.301406549490471,0.8463834188065561,-0.53238054961016,0.014354747162864775,6.428188289506338,0.5171618129327735,0.8280285868007449,0.2165925176104864,5.197150051998723,48.14054408269607,30.73293865734132,27.294361403937046,13.156124186118474,4.792719451900751,15643.0,40382.0182934656, 5.6843418860808015E-14, 0.0,0.0,82.6924226883682, 26.45082664610249,26.45082664610249,0.0, 38.891822387023716, -4.195368022785828, -12.33075603278489, -4.195368022785828, 34.18256076970885, -17.40178286575766, -12.33075603278489, -17.40178286575766, 122.97938018847029, 116.46781307933261, 31.189268590674136, 0.0, 0.0
400, 0 ,2.0,2.0,2.0,240.89411592933274,422.2246751350562,358.2640969484596,13.54745078665197,6.024676344424607,10.062653061273737,60.0,24.0,47.0,-0.9993996688087468,-0.005131394425815343,-0.03426325694113058,13.551169952357904,0.03424449198048793,0.0037011917500032955,-0.9994066319314818,10.057881024308909,0.005255164504134728,-0.9999799847851336,-0.003523247813887405,6.024280598257958,59.905716403494154,47.082247560221106,24.236596181863206,16.96837529295301,5.758591357345686,34245.0,68359.21700970003, 0.0, 0.0,0.0,NaN, 242.97707004017232,242.97707004017232,0.0, 183.53342281675705, 0.7638391601610095, 2.8253063377169063, 0.7638391601610095, 36.29672505506945, -0.21404473416404057, 2.8253063377169063, -0.21404473416404057, 101.25698663156172, 158.6408818805665, 46.8170343753775, 0.0, 0.0
403, 0 ,2.0,2.0,2.0,228.77007354044724,333.9720096052829,9.534969233078193,15.489440610406586,19.52558779363649,6.682044797273341,69.0,86.0,30.0,0.11649228902749466,0.9929351896174234,-0.022566697067724392,19.577858774123253,-0.9883681118823366,0.11813319810913848,0.09577589946668551,15.487450495868343,0.09776513699310302,0.011147050009705999,0.9951470852415744,6.532028378811528,85.5577107939502,72.51677370433711,32.75045340628425,24.326036649110122,8.606103225574248,79956.0,203195.90283798522, 0.0, 0.0,0.0,NaN, 225.8380073146629,225.8380073146629,0.0, 239.92277042331276, 16.375711948865785, -19.562173265534465, 16.375711948865785, 381.24857868700633, -5.401367487822707, -19.562173265534465, -5.401367487822707, 44.64972267276772, 140.71678172995146, 72.89363593082737, 0.0, 0.0
407, 0 ,2.0,2.0,2.0,69.25728887752551,148.6871591569992,205.59038994827475,21.564757790564393,19.94995004813049,19.510009361914246,107.0,103.0,93.0,-0.8381857015362203,-0.524414712973686,0.14977963331828512,22.699629124118808,-0.08277553753463894,0.3937732472129602,0.9154730144385533,19.56732849327307,0.539066730680057,-0.7549383011849955,0.3734638152188612,18.58833623685541,106.73247137988959,90.37350054758772,92.13665192657128,33.906536492786095,9.696727997312498,355919.0,888730.5249691579, 0.0, 0.0,0.0,NaN, 263.005421616984,263.005421616984,0.0, 465.03877856570773, 73.39588245459548, -24.141210132427226, 73.39588245459548, 398.00050692290165, 0.1326834453344584, -24.141210132427226, 0.1326834453344584, 380.6404653019815, 298.0298888230187, 84.35306919656762, 1.0, 0.0
